company,headline,sentiment
American Express Company,"Reuters
Putin approves closure of American Express Russian business
Russian President Vladimir Putin has granted American Express Co the right to ""voluntary liquidate"" its Russian business, according to a decree published on...
.
22 May 2024",0.5719
American Express Company,"Yahoo Finance
Beyond Market Price: Uncovering American Express Co's Intrinsic Value
An appropriate discount rate is typically the risk-free rate plus the risk premium of the stock market. GuruFocus uses the current 10-year Treasury Constant...
.
30 Dec 2024",0.2732
American Express Company,"Insider Monkey
Jim Cramer on American Express Company (AXP): ‘So They Say, Go Elsewhere’
In this article, we are going to take a look at where American Express Company (NYSE:AXP) stands against the other financial stocks Jim Cramer talked about.
.
29 Dec 2024",0.0
American Express Company,"Bankrate
Get the Amex Platinum Card Without Paying the Annual Fee
Interested in getting the American Express Platinum card but don't want to pay the annual fee? Read to find out how to avoid the fee.
.
4 Oct 2024",-0.2117
American Express Company,"American Express
Make Australia Your Next Adventure with Swain Destinations
Swain, a family-run travel company with a mission, can customize Australian tours to suit your interests. Learn about Australia's outdoor adventures,...
.
12 Aug 2024",0.5106
American Express Company,"PR Newswire
Squarespace Agrees to Sell Tock Platform to American Express for $400 Million
An agreement to sell Tock, the reservation, table, and event management technology provider, to American Express (NYSE: AXP) for $400 million.
.
21 Jun 2024",0.6124
American Express Company,"Reuters
AmEx's revenue miss eclipses strong annual profit forecast
American Express's second-quarter revenue jumped 9% to a record $16.33 billion on the back of robust spending from its wealthy customers but still fell...
.
19 Jul 2024",0.6428
American Express Company,"ESG News
American Express Champions Climate Solutions Throughout Earth Month 2024
American Express reflected on its year-round commitment to sustainability as Earth Month 2024 drew to a close. The company highlighted its efforts to...
.
2 May 2024",0.7717
American Express Company,"The New York Times
American Express Buys Tock Dining Reservation Service
The credit card company acquired Tock, a restaurant reservation company, after buying its rival, Resy, in 2019. Its cardholders spent $100 billion in...
.
21 Jun 2024",0.3818
American Express Company,"CNBC TV18
American Express India offers 30% return on using membership rewards points until October 31
American Express India has launched a new promotion that gives eligible cardholders 30% of their redeemed Membership Rewards (MR) points back.
.
25 Sept 2024",0.8402
American Express Company,"Forbes
On Heels Of Amex Acquisition, Tock Announces New Hotel Partnership
The restaurant reservation company today announces a new partnership with Curator Hotel & Resort Collection.
.
12 Jul 2024",0.0
American Express Company,"Yahoo Finance
Ahead of American Express (AXP) Q3 Earnings: Get Ready With Wall Street Estimates for Key Metrics
Get a deeper insight into the potential performance of American Express (AXP) for the quarter ended September 2024 by going beyond Wall Street's top...
.
15 Oct 2024",0.3612
American Express Company,"Robb Report
American Express Buys Fine-Dining Reservation Platform Tock for $400 Million
American Express is doubling down on dinner reservations. The credit-card company already owns the reservation platform Resy. Now it's getting into the...
.
22 Jun 2024",0.0
American Express Company,"Money Saving Expert
eBay to stop accepting American Express from today – be careful if you're planning to use PayPal as a workaround
Online marketplace eBay will stop accepting American Express ('Amex') cards as a direct payment method from today (Saturday 17 August).
.
6 Jun 2024",0.34
American Express Company,"Reuters
Australian court fines AmEx $5.3 mln over breach of credit card rules
The Federal Court of Australia fined a local unit of American Express (AmEx) A$8 million ($5.36 million) for breaching design and distribution rules for two...
.
19 Jul 2024",0.3818
American Express Company,"The Economic Times
American Express India's enhanced Platinum credit card: Check new travel and lifestyle benefits
The new features provide value to important areas such as travel, dining, and everyday comforts, giving card holders an even deeper experience.
.
15 Oct 2024",0.9169
American Express Company,"Business Insider
American Express Travel Protection: A Guide to Your Benefits
Some American Express cards offer trip cancellation and interruption benefits. You'll find these perks on cards like The Platinum Card® from American...
.
3 Oct 2024",0.6369
American Express Company,"Payments Dive
Amex dismisses impact of eBay’s rejection
EBay will no longer accept American Express, but the credit card company said in a statement that the online auctioneer accounts for a minuscule portion of...
.
6 Jun 2024",0.3291
American Express Company,"The Verge
eBay will no longer accept American Express cards over “unacceptably high” fees
eBay will no longer accept American Express payments starting August 17th, the company announced on Wednesday. It blames the change on the “unacceptably...
.
6 Jun 2024",-0.2263
American Express Company,"Business Wire
KEO World and American Express announce the launch of the Workeo B2B Platform in Brazil
MIAMI--(BUSINESS WIRE)--KEO World (KEO), a fintech leader in B2B digital payments and inventory financing, today announced that it has taken a significant...
.
16 Dec 2024",0.0
American Express Company,"Stock Titan
American Express CEO to Present Growth Strategy at Goldman Sachs Conference
American Express (NYSE: AXP) announced that Chairman and CEO Stephen J. Squeri will participate in the Goldman Sachs US Financial Services Conference in New...
.
8 Nov 2024",0.3818
American Express Company,"Business Insider
Activate Your American Express Platinum Card Benefits for Travel, Lifestyle, and More
Activate the many benefits included on your American Express Platinum card to unlock many travel perks, lifestyle benefits, and financial protections.
.
18 Jul 2024",0.7783
American Express Company,"Moneycontrol
American Express to open state-of-the-art campus in India as it ramps up presence in the region
American Express is set to open its state-of-the-art campus in India, spanning 1 million sq ft of space, highlighting the company's commitment to expanding...
.
4 May 2024",0.3818
American Express Company,"Yicai Global
American Express to Hike Investment in China, Local JV’s CEO Says
Qi Ning. DATE: Jul 09 2024. / SOURCE: Yicai. audio is not supported! American Express to Hike Investment in China, Local JV's CEO Says.
.
9 Jul 2024",-0.308
American Express Company,"FinTech Magazine
Amex: Leading the Way for Female Leadership in Financial Services
We speak to Amex executives Charlotte Duerden, Hannah Lewis, Stacey Sterbenz and Caroline Bouvet on their journeys to become financial services leaders.
.
13 Jun 2024",0.0
American Express Company,"Nation’s Restaurant News
American Express to acquire Tock reservations platform and tech company Rooam
American Express to acquire Tock reservations platform and tech company Rooam. American Express to acquire Tock reservations platform and tech company Rooam.
.
24 Jun 2024",0.0
American Express Company,"Insider Monkey
Jim Cramer on American Express Company (AXP): ‘If You Monitor This One, If It Gets Hit, I’m Going To Tell You, It’ll Probably Be A Buy’
In this article, we are going to take a look at where American Express Company (NYSE:AXP) stands against the other stocks Jim Cramer is talking about before...
.
15 Oct 2024",0.0
American Express Company,"PYMNTS.com
Judge Denies American Express Motion to Dismiss Federal Antitrust Lawsuit
A federal judge denied American Express' motion to dismiss a lawsuit by 5-Star General Store on behalf of more than 5000 merchants.
.
3 Dec 2024",-0.8176
American Express Company,"American Express
CFOs' Top Three Tactics for Improving Cash Flow
Improving margins · Growing sales · Improving payment systems · Why cash flow continues to be a top priority for CFOs.
.
17 Dec 2024",0.8934
American Express Company,"CNBC
Big changes to the American Express Gold Card: New benefits and a higher annual fee
American Express (AXP) overhauled its popular Gold Card with new benefits, a higher annual fee and a limited-edition white gold design option.
.
7 Nov 2024",0.7906
American Express Company,"Seeking Alpha
American Express: Tapping Into Younger Age Cohorts With Earnings Momentum In 2025 (AXP)
Read here for an analysis of American Express' Q3'24 results, highlighting revenue growth, market expansion, and future growth prospects for investors.
.
25 Dec 2024",0.7506
American Express Company,"Business Wire
American Express Declares Regular Quarterly Dividend
The Board of Directors of American Express Company (NYSE: AXP) has declared a regular quarterly dividend of $0.70 per common share, payable on Februar.
.
12 Dec 2024",0.296
American Express Company,"Yahoo Finance
Amex Business Platinum vs. Amex Personal Platinum: Is one better than the other?
American Express offers two standard versions of its premier credit card: The Platinum Card® from American Express and The Business Platinum Card® from...
.
25 Nov 2024",0.6705
American Express Company,"Skift
Amex GBT Cuts $100 Million as Small-Business Push Hits Headwinds
American Express Global Business Travel (Amex GBT) finds profitability elusive as it pursues a two-pronged strategy.
.
5 Nov 2024",-0.0258
American Express Company,"Business Wire
American Express Reports Third-Quarter Earnings Per Share of $3.49, and Raises Full-Year 2024 EPS Guidance
American Express Company (NYSE: AXP) today reported third-quarter net income of $2.51 billion, or $3.49 per share, compared with net income of $2.45 b.
.
18 Oct 2024",0.5267
American Express Company,"Business Wire
American Express® Updates U.S. Consumer Gold Card with New Benefits and Limited-Edition White Gold Card Design
American Express (NYSE: AXP) today announced it has refreshed the US Consumer Gold Card with new credits for spending at US Resy restaurants and Dunkin'.
.
25 Jul 2024",0.6249
American Express Company,"The Points Guy
When to get Amex Business Platinum instead of the personal Amex Platinum
The American Express Platinum card caters to many different lifestyles. Here's when the Business Platinum is the better choice for you.
.
11 Dec 2024",0.4404
American Express Company,"NerdWallet
AmEx Application Rules: What You Need to Know
American Express' ""lifetime language"" means you may not qualify for a welcome offer if you already got one on a similar card. Choose your card carefully.
.
22 Oct 2024",-0.2453
American Express Company,"The Motley Fool
Why American Express Stock Dropped Today
Two Wall Street analysts downgraded American Express shares today, while only one raised its price target. BTIG analyst Vincent Caintic thinks it's time to...
.
8 Oct 2024",-0.1779
American Express Company,"Studycafe
Vacancy for MBA, Graduate at American Express
American Express is hiring an experienced Assistant Relationship Manager at their Bengaluru, Karnataka, India location.
.
30 Jul 2024",0.0
American Express Company,"Forbes
This Week In Credit Card News: Another Major Player Drops American Express
EBay to Stop Taking American Express After Fee Dispute. EBay will drop American Express cards as a payment option because of “unacceptably high fees.
.
6 Jun 2024",-0.5267
American Express Company,"American Express
The Futureproof CFO: Building Resilience & Growth
Discover how CFOs are building resilience and driving growth amid evolving financial concerns. Read the 2024 American Express Survey for key insights.
.
5 Sept 2024",0.6369
American Express Company,"Moneyfacts
American Express Raises Credit Card Bonus
Cashback and other perks. During the first five months, you have the opportunity to earn up to £125 in cashback when you spend with your Amex® Cashback Everyday...
.
15 Aug 2024",0.836
American Express Company,"Baystreet.ca
American Express Posts Mixed Financial Results
Shares of American Express (AXP) are down 3% after the credit card giant posted mixed financial results for this year's third quarter.
.
18 Oct 2024",0.5859
American Express Company,"The Points Guy
How to track your points and perks on American Express cards
The details you see will look different on cards that earn American Express Membership Rewards versus cobranded credit cards. Here's how you can see your...
.
20 Nov 2024",0.6908
American Express Company,"American Express
The-ongoing-value-of-business-travel
UK businesses are prioritising travel as they seek to boost sales, build new relationships and drive international growth, with over four-fifths (85%)...
.
26 Nov 2024",0.6486
American Express Company,"The Motley Fool
Why American Express Stock Is in the Red Today
American Express' top and bottom lines grew last quarter. Still, a couple of data points suggest the credit card company isn't faring quite as well as presumed.
.
18 Oct 2024",0.4364
American Express Company,"PYMNTS.com
Millennials and Gen Z Consumers Boost Amex Card Spend in Q3
For American Express, as has been a longstanding trend, it's the younger consumers, cards in hand, who are boosting results. And, as Amex management noted...
.
18 Oct 2024",0.8074
American Express Company,"Business Wire
American Express Global Business Travel Announces Refinancing of its Existing Credit Facility
NEW YORK--(BUSINESS WIRE)--American Express Global Business Travel, which is operated by Global Business Travel Group, Inc. (NYSE: GBTG) (“Amex GBT” or the...
.
26 Jul 2024",0.3818
American Express Company,"Business Insider
Gen Z's hot new status symbol: an AmEx card
American Express is getting its platinum and gold cards into the hands of Gen Z and millennials by gearing rewards toward young people.
.
3 Jun 2024",0.4767
American Express Company,"WSJ
The Hottest Club in Town Is… Run by Your Credit-Card Company?
Amex, Chase and Capital One are opening a new crop of lounges for people who carry high-end cards. 'It feels really like you're going to something exclusive...
.
16 Aug 2024",0.4201
American Express Company,"Business Wire
American Express Announces Plans to Open a New, Nearly 16,000 Square Foot Centurion® Lounge at Salt Lake City International Airport in 2025
Today American Express (NYSE: AXP) announced plans to open a new Centurion® Lounge at Salt Lake City International Airport (SLC). American Express is.
.
14 Aug 2024",0.0
American Express Company,"American Express
15 Stories: Kris Hartner and Marisa Hird, Naperville Running Company, Naperville, IL
A running store in Naperville, Illinois celebrates its community with fun runs that lead to foot traffic. This article features real customers paid to share...
.
22 Nov 2024",0.7906
American Express Company,"Business Wire
American Express Plans Live Audio Webcasts of Fourth Quarter 2024 and First Quarter 2025 Earnings Conference Calls
American Express Company (NYSE: AXP) plans to host a live audio webcast to discuss fourth quarter and full year 2024 financial results on Friday, Janu.
.
13 Dec 2024",0.0
American Express Company,"Simply Wall Street
Institutional investors control 68% of American Express Company (NYSE:AXP) and were rewarded last week after stock increased 5.5%
Institutions' substantial holdings in American Express implies that they have significant influence over the company's share price; 51% of the business is...
.
9 Nov 2024",0.8442
American Express Company,"The Drum
How to make brand partnerships work. Lessons from American Express
For The Drum's Finance & Utilities Focus, Amex's partnership boss shares how the company wants you to see it as an experiences business, not a bank,...
.
29 Oct 2024",0.296
American Express Company,"Yahoo Finance
Dave Ramsey Recalls The Day American Express Called His Wife, Asking Why Stay 'With A Man That Won't Pay His Bills.' Here's What He Did Next
Dave Ramsey is known today as a straight-talking personal finance expert. But before becoming a household name, Ramsey went through a financial crisis that...
.
18 Nov 2024",-0.7581
American Express Company,"Business Wire
American Express Declares Dividend on Series D Preferred Stock
The Board of Directors of American Express Company (NYSE: AXP) declared a quarterly dividend on the Company's 3.550% Fixed Rate Reset Noncumulative...
.
28 Oct 2024",0.0
American Express Company,"Formula 1
Formula 1 and American Express announce new multi-year global sponsorship
Formula 1 and American Express have today announced a new multi-year sponsorship that expands Amex's partnership with the world's leading motorsport from...
.
23 Oct 2024",0.1027
American Express Company,"Arise News
American Express Launches Inaugural Business Credit Card In Nigeria
American Express has ventured into the Nigerian market with debut business credit card, offers $10,000 spending limit. American Express Co. has entered the...
.
10 May 2024",0.6369
American Express Company,"The New Stack
Amex’s FaaS Uses WebAssembly Instead of Containers
American Express has opted to use WebAssembly for its internal Function as a Service (FaaS) platform. This represents what could be the largest large-scale...
.
19 Dec 2024",0.0
American Express Company,"Bankrate
Amex Business Platinum benefits guide
The Business Platinum Card from American Express offers a wide range of benefits, including a slew of travel benefits and purchase protection benefits.
.
22 Jul 2024",0.8555
American Express Company,"Payments Dive
Amex benefits from young cardholders’ spending
Gen Z and millennials are driving spending, sometimes as premium customers, to the benefit of the credit card company.
.
23 Jul 2024",0.802
American Express Company,"Yahoo
American Express is taking control of restaurant reservations
Trying to get a table at a buzzy new restaurant in New York or Los Angeles? You'll have better luck if you're an American Express cardholder and pay the...
.
1 Jul 2024",0.6705
American Express Company,"Fortune
American Express is using Olivia Rodrigo concerts and F1 to attract Gen Z in Europe
The credit card group says exclusive events means the vast majority of new American Express cards are taken up by young consumers.
.
18 Aug 2024",0.6808
American Express Company,"The Acquirer's Multiple
American Express Co (AXP) DCF Valuation: Is The Stock Undervalued?
Based on the DCF valuation, the stock is undervalued. The DCF value of $395.52 share is higher than the current market price of $288.51. The Margin of Safety is...
.
21 Nov 2024",0.7506
American Express Company,"Insider Monkey
American Express Company (AXP): Warren Buffett’s Best Stock Performer of 2024
Management increased its dividend payout to $0.70 a share, up by 8%, translating to a dividend yield of 1.04%. At a price-to-earnings ratio of 19.24, American...
.
26 Sept 2024",0.8176
American Express Company,"American Express
Great Places to See Fall Foliage in the US
Soak up the changing scenery on these fall foliage getaways, from Montana to Maine, and enjoy a hotel stay with elevated benefits when booking through...
.
29 Aug 2024",0.872
American Express Company,"The Points Guy
Amex Business Gold vs. Amex Business Platinum: Credit card showdown
The American Express Business Gold Card and The Business Platinum Card from American Express are two popular offerings.
.
26 Nov 2024",0.6597
American Express Company,"Bloomberg
Amex Says It’s Going on Marketing Spree as Billings Growth Slows
American Express Co. said it's planning to increase spending on marketing even as billings growth on the company's credit cards slowed in the second...
.
19 Jul 2024",0.8442
American Express Company,"AJC.com
American Express shifting some jobs away from Atlanta
American Express said is relocating fewer than 100 Atlanta jobs, mostly in customer service, to related “hubs” in India, Phoenix and Sunrise City, Fla.
.
2 May 2024",0.0
American Express Company,"Business Wire
American Express Global Business Travel Reports Strong Q3 2024 Financial Results, Raises 2024 Free Cash Flow Guidance and Announces $300 Million Share Buyback Authorization
NEW YORK--(BUSINESS WIRE)--American Express Global Business Travel, which is operated by Global Business Travel Group, Inc. (NYSE: GBTG) (“Amex GBT” or the...
.
5 Nov 2024",0.8316
American Express Company,"The Motley Fool
How to Invest in American Express
Learn how to invest in American Express, including key strategies, potential risks, and tips for maximizing your investment.
.
29 Sept 2024",-0.6124
American Express Company,"Lonely Planet
AMEX Membership Rewards vs. Chase Ultimate Rewards 2025
Use this expert deep dive into the many benefits of American Express Membership Rewards and Chase Ultimate Rewards to determine which is best for you.
.
8 Oct 2024",0.9493
American Express Company,"The Points Guy
Under-the-radar ways to maximize the American Express Gold Card's dining credits
If you're struggling to get the most out of your American Express Gold Card, check out these under-the-radar ways to trigger some of the card's dining...
.
23 Sept 2024",-0.0772
American Express Company,"Semafor
American Express sees Nigeria’s ‘upward trajectory’ as ripe for credit cards
American Express rolled out four new credit cards in Nigeria this week, in its push to become a dominant player in Africa's fledgling credit market.
.
10 May 2024",0.7783
American Express Company,"Yahoo Finance
Best American Express credit cards for 2025
If you're a credit card rewards-seeker, you might already know just how coveted some American Express benefits and perks can be. (Centurion card?
.
31 Dec 2024",0.9001
American Express Company,"Business Wire
American Express Global Business Travel Announces Private Stock Repurchase
NEW YORK--(BUSINESS WIRE)--American Express Global Business Travel, which is operated by Global Business Travel Group, Inc. (NYSE: GBTG) (“Amex GBT” or the...
.
4 Sept 2024",0.0
American Express Company,"The Points Guy
This might be the best Amex card combo: Amex Gold and Amex Business Platinum
Here's why having the American Express Gold and American Express Business Platinum cards in your wallet makes sense, especially if you're trying to build up...
.
18 Nov 2024",0.6369
American Express Company,"The Points Guy
Chosen for an American Express financial review? Here’s what you can expect
If your credit card activity triggers a fraud alert, American Express may place your account under ""financial review,"" which can be nerve-wracking.
.
16 Dec 2024",0.0
American Express Company,"American Express
Places to Ski and Stay in Style this Winter | Amex Travel
These places to ski beckon with bracing adventures, après-ski scenes, and rewarding stays for eligible American Express Card Members at a variety of Fine...
.
5 Nov 2024",0.7003
American Express Company,"The Points Guy
Maximize your earning with the Amex Business Gold
The American Express Business Gold Card is a great card for companies who want to earn a terrific haul of Membership Rewards points. Here are our tips for...
.
13 Dec 2024",0.891
American Express Company,"Fortune
Warren Buffett changed his investing strategy starting with American Express—and a salad oil scandal
Beginning with American Express, Buffett sought to uncover undervalued but fundamentally good businesses with capable managers, then let them do their jobs.
.
22 Sept 2024",0.743
American Express Company,"Payments Dive
Amex taps troves of customer data
American Express eschews preset spending limits and instead relies on credit scores and spending history to manage risk, a company executive explained at a...
.
10 Sept 2024",0.128
American Express Company,"African Business
American Express and Ecobank Group sign agreement to expand American Express acceptance in 21 countries in Sub-Saharan Africa
American Express Card Members will be able to use their Cards in twelve new countries: Burundi, Central African Republic, Gabon, Guinea-Bissau, Liberia, Malawi...
.
29 May 2024",0.8176
American Express Company,"American Banker
American Express expands in U.K., Western Union returns to Cuba | PaymentsSource
Amex is working with Worldpay to reach businesses in the UK, Western Union has resumed remittances to Cuba after shutting down that corridor in 2020, and more.
.
15 May 2024",0.128
American Express Company,"Business Insider
American Express Green Card Review 2025
The American Express® Green Card is great for frequent travelers and foodies who want an everyday card that's easy to use. Amex Green Cardholders earn...
.
23 Jul 2024",0.8074
American Express Company,"Investopedia
American Express Tops Profit Estimates, Raises Full-Year Outlook
American Express narrowly missed third-quarter revenue estimates Friday morning, but managed to surpass them for net interest income and profit,...
.
18 Oct 2024",0.7579
American Express Company,"American Express
How to Conduct Business R&D in 2024: 3 Methods
Research and development (R&D) refers to the set of processes that businesses use to investigate, develop and test new products and services.
.
25 Jul 2024",0.0
American Express Company,"Yahoo Finance
Is American Express Company (AXP) the Best Digital Currency and Payments Stock to Invest in?
In this article, we are going to take a look at where American Express Company (NYSE:AXP) stands against the other digital currency and payments stocks.
.
17 Dec 2024",0.6369
American Express Company,"Forbes
Amex Platinum Concierge Service: All You Need To Know
Forbes Advisor Canada details how to take advantage of the Platinum Concierge service from American Express using your premium Amex card.
.
5 Jun 2024",0.25
American Express Company,"Indian Startup News
American Express opens its largest office worldwide in Gurugram, India
Global financial services company American Express has opened its largest office worldwide, situated in Gurugram, India. Advertisment.
.
2 May 2024",0.0
American Express Company,"Business Wire
Pivot Payables Joins American Express Sync™
Pivot Payables Inc., a fintech company delivering corporate financial operations solutions, today announced a new integration with American Express. T.
.
15 Oct 2024",0.1779
American Express Company,"American Express
ICYMI: Tour the World with Amex’s February 2024 Experiences
In celebration of the 15th anniversary of fashion brand Prabal Gurung, invited American Express Platinum Card Members and Centurion Members in New York City...
.
29 Feb 2024",0.0
American Express Company,"Yahoo Finance
American Express Co's Dividend Analysis
American Express Co (NYSE:AXP) recently announced a dividend of $0.60 per share, payable on February 9, 2024, with the ex-dividend date set for January 4,...
.
3 Jan 2024",0.296
American Express Company,"The Guardian
On the cards: Amex UK boss on plans for BNPL and keeping BA tie-up despite climate crisis
Hannah Lewis on the financial services firm's partnership with airline, weathering the pandemic and navigating a male-dominated business world.
.
4 Oct 2023",0.5096
American Express Company,"Banking Day
AMEX and Afterpay part ways
In a move almost certain to rile rewards points junkies, Afterpay is about to jettison American Express as a payment method for its buy now pay later...
.
5 Sept 2023",0.5434
American Express Company,"IBS Intelligence
American Express enables ATM access for cardmembers in Saudi Arabia
American Express has signed a strategic agreement with Alrajhi Bank to expand ATM access for cardmembers in Saudi Arabia.
.
2 Jan 2024",0.8225
American Express Company,"The Drum
Nectar360 and American Express renew longstanding co-branded credit card partnership
Nectar360, which owns and operates Nectar, the UK's largest loyalty coalition programme, today announces the renewal of its longstanding co-branded credit card...
.
28 Nov 2023",0.8271
American Express Company,"The Points Guy
Amex Business Gold changes: New perks for a higher annual fee
Update: Some offers mentioned below are no longer available. View the current offers here. The American Express® Business Gold Card has been a popular...
.
3 Oct 2023",-0.296
American Express Company,"Lonely Planet
How to get major perks at global events and concerts with your credit card for 2025
Several banks have their own entertainment portals through which members can access discounts and presale tickets to global events.
.
1 Feb 2024",0.4404
American Express Company,"WSJ
American Express to Pay $15 Million Over Business Card Sales Practices
American Express said Tuesday that it agreed to pay $15 million to a bank regulator to settle an investigation into some of its business-card sales...
.
25 Jul 2023",0.0772
American Express Company,"Bankrate
American Express Green Card vs. Amex EveryDay Credit Card
Want to earn Amex Membership Rewards without an exorbitant fee? Consider the American Express Green Card and Amex EveryDay.
.
19 Nov 2023",0.7184
American Express Company,"iTnews Asia
American Express expands Singapore centre of excellence - Digital Transformation - Software
American Express has announced the expansion of the Singapore Decision Science Centre of Excellence (CoE) to focus on data science applications.
.
14 Nov 2023",0.8625
American Express Company,"The Motley Fool
Visa vs. American Express: Which Stock Is a Better Buy Today?
American Express (AXP -0.48%) and Visa (V 0.80%) are both legendary stocks. Visa shares have skyrocketed 20 times in value since the company's initial...
.
2 Mar 2024",0.5574
American Express Company,"IBS Intelligence
American Express Middle East signs partnership with FinTech Ottu
American Express has announced an agreement with Ottu, a FinTech in the Middle East. Through this collaboration, AmEx Card Members will get a seamless,...
.
16 Feb 2024",0.743
American Express Company,"CBS News
American Express, Visa, Mastercard move ahead with code to track gun store purchases in California
Major credit card companies are moving to make a merchant code available for firearm and ammunition retailers in order to comply with a new California law.
.
12 Feb 2024",0.0516
American Express Company,"ZAWYA
American Express® Saudi Arabia to participate at Seamless 2023 event as the exclusive sponsor of the VIP Lounge
Mr. Fahad Mubarak Al Guthami, CEO of American Express® Saudi Arabia, will also speak during a panel on cashless innovations.
.
31 Aug 2023",0.6739
American Express Company,"The Motley Fool
Why American Express Stock Dropped Today
American Express' CEO indicated the company saw softer shopping trends to start the fourth quarter. Shares of American Express (AXP -0.48%) fell as much as...
.
5 Dec 2023",-0.1779
American Express Company,"The Sydney Morning Herald
American Express pursues ‘aggressive’ Australian expansion
The payment cards provider is partnering with two merchant acquirers in a bid to end the question “do you accept American Express?”
.
18 Dec 2023",0.3818
American Express Company,"Business Insider
A sales practice at American Express is under scrutiny. Here's what we know about the investigation.
Government officials looking into American Express, one of the world's largest credit-card companies, have zeroed in on the company's sale of a product it...
.
29 Nov 2023",0.0
American Express Company,"Reuters
AmEx forecasts upbeat 2024 profit as credit card spending stays resilient
American Express forecast a better-than-expected profit for 2024 on hopes that its affluent customers will be resilient with their spending even amid...
.
26 Jan 2024",0.8807
American Express Company,"Yahoo Finance
American Express Full Year 2023 Earnings: In Line With Expectations
American Express ( NYSE:AXP ) Full Year 2023 Results Key Financial Results Revenue: US$57.6b (up 14% from FY 2022). Net...
.
27 Jan 2024",0.0
American Express Company,"The Motley Fool
Warren Buffett Shares Why He Loves Coca-Cola and American Express
Coca-Cola and American Express are old, established businesses that pay dividends. Buffett took the opportunity to extol their brand value and ability to build...
.
2 Mar 2024",0.8442
American Express Company,"American Express
Supply Chain Issues and How to Mitigate Them
Several supply chain issues, from rising prices to increased cyberattacks, are impacting many businesses. Learn how to build a more resilient supply chain.
.
8 Feb 2024",0.2732
American Express Company,"MarketWatch
American Express Co. stock rises Monday, still underperforms market
inched 0.10% higher to $153.23 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index.
.
25 Sept 2023",0.5574
American Express Company,"NerdWallet
10 Things to Know About the AmEx Centurion Black Card
With only around 100000 cardholders globally, AmEx's Centurion Black Card is the stuff of lore. Here we explore some semi-verifiable facts about this...
.
3 Aug 2023",0.0
American Express Company,"Barron's
American Express Travel President Talks About the Post-Pandemic Vacation Boom
Audrey Hendley, as the president of American Express Travel, is attuned to how trips have evolved in recent years and what vacationers are seeking on those...
.
25 Sept 2023",0.0
American Express Company,"Business Wire
American Express Global Business Travel Reports Record Revenue in Q2 2023 and Raises Guidance
We reported strong second quarter 2023 results, including the highest quarterly revenue in our company's history and strong Adjusted EBITDA growth.
.
10 Aug 2023",0.8481
American Express Company,"American Express
Rutledge: What advice do you have for women today as they are looking to advance their careers?
WNBA Commissioner Cathy Engelbert Shares Advice for Women in Leadership at Company's 2024 Global Women's Conference.
.
8 Mar 2024",0.296
American Express Company,"Barron's
Vanguard Ends Advisory Program With American Express
The companies ceased accepting new customers for the offering as of Nov. 15 and they will discontinue the service Feb. 29.
.
4 Dec 2023",0.3818
American Express Company,"PR Newswire
Tourism Market in Costa Rica to grow by USD 1.34 billion from 2023 to 2028; Market is concentrated due to the presence of prominent companies like American Express Co., BCD Travel Services BV and Bella Aventura Costa Rica, and many more - Technavio
PRNewswire/ -- The tourism market in Costa Rica is estimated to grow by USD 1.34 billion from 2023 to 2028, growing at a CAGR of 5.76%.
.
5 Feb 2024",0.6705
American Express Company,"Black Enterprise
American Express Leader Named New Chief Partner Officer After 35 Years With Company -
American Express Leader Named New Chief Partner Officer After 35 Years With Company. American Express announced the creation of a new chief partner officer role...
.
7 Feb 2024",0.2732
American Express Company,"The Points Guy
The complete guide to Amex’s one-bonus-per-lifetime restrictions
American Express has rewards credit cards with generous welcome offers and worthwhile benefits. Although Amex doesn't impose a hard rule like Chase's 5/24,...
.
9 Feb 2024",0.9622
American Express Company,"Essence
Issa Rae Talks ""Fake"" DEI Corporate Support And Her Long-Standing Partnership With American Express To Amplify Black Businesses
Rae has partnered with American Express for ""Backing Change,"" a program aimed at providing underrepresented founders with pathways for success.
.
8 Jun 2023",0.7579
American Express Company,"Cybernews
American Express says customer data exposed in third-party breach
American Express (Amex) credit card holders may have had some of their account information exposed via a third party breach, the company disclosed Monday.
.
4 Mar 2024",0.5719
American Express Company,"YouTube · CBS News
American Express warns of customer data breach
If you are an American Express cardholder, your data may be vulnerable. Last week, the company announced that account information of an undisclosed number...
.
11 Mar 2024",-0.3182
American Express Company,"ClassAction.org
Class Action Accuses American Express of Pulling Consumers’ Credit Reports Without Consent
A class action alleges American Express falsely represents to prospective customers they can check their eligibility for a credit card without impacting...
.
28 Sept 2023",0.281
American Express Company,"American Express
American Express is First Card Issuer to Pilot Facial and Fingerprint Recognition
NEW YORK – American Express® (NYSE: AXP) today announced it is adding facial and fingerprint recognition to SafeKey® to help prevent fraud and create a...
.
5 Oct 2023",0.0258
American Express Company,"Electronic Payments International
American Express first to launch protections to make shopping on Alexa, Siri easier/safer
American Express is expanding card member and merchant protection by launching SafeKey EMV 3-D Secure 2.3 capabilities.
.
15 Dec 2023",0.34
American Express Company,"Business Wire
American Express and American Express Global Business Travel Launch New Integration to Help Streamline Spend Management for Small Businesses
American Express (NYSE:AXP), American Express Global Business Travel (NYSE: GBTG): This press release features multimedia. View the full release here:...
.
4 Mar 2024",0.4019
