company,headline,sentiment
Microsoft Corporation,"Yahoo Finance
Billionaire David Tepper’s Long-Term Stock Pick: Why Microsoft (MSFT) Stands Out
In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against the other long-term stock picks of Billionaire David...
.
28 Dec 2024",0.0
Microsoft Corporation,"Yahoo Finance
Microsoft’s (MSFT) AI Chip Deal: Strategic Move or Geopolitical Gamble?
In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against the other AI stocks.
.
9 Dec 2024",0.0
Microsoft Corporation,"ResearchGate
(PDF) Company Overview: Apple Inc. vs Microsoft corp.
From 2017 to 2020 Microsoft sales were equally distributed to both US and other countries, while Apple had been highly selling to other countries by 2019. ... In...
.
14 Dec 2024",0.0
Microsoft Corporation,"Insider Monkey
Microsoft Corporation (MSFT): Opens AI and Robotics Base in Japan, Partners with Industry Leaders for Innovation
We recently compiled a list of the 15 AI News Updates Worthy of Investor Attention. In this article, we are going to take a look at where Microsoft...
.
19 Nov 2024",0.6705
Microsoft Corporation,"Insider Monkey
Microsoft Corporation (MSFT) Expands Copilot AI: Free Voice Feature Now Available Globally
We recently published a list of 15 AI News Updates That Investors Are Watching. In this article, we are going to take a look at where Microsoft Corporation...
.
29 Nov 2024",0.5719
Microsoft Corporation,"Microsoft
ANZ launches first-of-its-kind AI Immersion Centre in partnership with Microsoft
ANZ today announced it will partner with Microsoft to launch an AI Immersion Centre at the bank's Melbourne headquarters.
.
13 Aug 2024",0.0
Microsoft Corporation,"Microsoft
Microsoft collaborates with Mass General Brigham and University of Wisconsin–Madison to further advance AI foundation models for medical imaging
Collaborations empower the healthcare industry to create a vast array of medical imaging copilot applications that will help enhance radiologists'...
.
24 Jul 2024",0.5859
Microsoft Corporation,"Bloomberg.com
Microsoft’s $13 Billion OpenAI Pact Faces Extra EU Scrutiny
Microsoft Corp.'s $13 billion investment into OpenAI Inc. is set to come under added scrutiny from European Union's antitrust watchdogs, who are poised to...
.
28 Jun 2024",0.25
Microsoft Corporation,"CRN Magazine
5 Things To Know On The CrowdStrike-Microsoft Outage
CrowdStrike says that it has deployed a fix after a defective software update led to widespread Microsoft outages and massive real-world impacts to flights,...
.
19 Jul 2024",-0.4404
Microsoft Corporation,"Business Standard
Microsoft acquires Rs 520 cr land in Pune for data centre expansion plans
Microsoft recently acquired a 25-acre plot in Pimpri-Chinchwad for Rs 328 crore and 48 acres of land in Hyderabad for Rs 267 crore.
.
11 Sept 2024",0.0
Microsoft Corporation,"Milwaukee Journal Sentinel
What you need to know about Microsoft's big investment in Wisconsin data centers and workers
Microsoft will spend at least $3.3 billion developing its Mount Pleasant data center. An investment in training will help business and workers harness AI.
.
9 May 2024",0.7184
Microsoft Corporation,"Sustainability Magazine
Clean Electricity: Microsoft, Google and Nucor Join Forces
Google LLC, Microsoft Corporation and Nucor Corporation are combining their industry might in an effort to remove barriers to developing clean electricity tech.
.
21 Mar 2024",0.765
Microsoft Corporation,"Insider Monkey
Microsoft Corporation (MSFT) Gave Back Some of First Half Performance. Here’s Why
The fund rose 4.04% (Institutional Shares), outperformed the Russell 3000 Growth Index, which gained 3.42%, and lagged the S&P 500 Index, which advanced 5.89%.
.
25 Oct 2024",0.6124
Microsoft Corporation,"CarbonCredits.com
Microsoft’s $9 Billion Power Move: Revolutionizing U.S. Clean Energy and Communities
Microsoft joins Acadia Infrastructure Capital to launch $9B Climate and Communities Investment Coalition to develop 5GW of renewable energy.
.
16 Dec 2024",0.7096
Microsoft Corporation,"Forbes
Prediction: Microsoft Azure To Reach $200 Billion In Revenue By 2028
Microsoft Azure is predicted to more than double, spelling good things for MSFT stock. Azure's reporting metrics changed resulting in higher AI contribution...
.
5 Sept 2024",0.4588
Microsoft Corporation,"Microsoft
How Microsoft HR is using Viva and Microsoft 365 Copilot to empower our employees
Microsoft HR is bringing a people science perspective to Microsoft 365 Copilot adoption using Microsoft Viva.
.
15 Aug 2024",0.0
Microsoft Corporation,"Yahoo Finance
Microsoft Corporation (MSFT) Leads AI Investment in 2024, Purchasing 485,000 Nvidia GPUs to Power AI Infrastructure
We recently compiled a list of the 9 Trending AI Stocks on Latest News and Ratings. In this article, we are going to take a look at where Microsoft...
.
19 Dec 2024",0.0
Microsoft Corporation,"Yahoo Finance
Microsoft Corp’s (MSFT) Strategic Partnership: Accelerating Enterprise AI with C3.ai
We recently published a list of 15 AI News Investors Are Paying Attention To. In this article, we are going to take a look at where Microsoft Corporation...
.
20 Nov 2024",0.0
Microsoft Corporation,"Yahoo Finance
Is Microsoft Corporation (MSFT) the Best Quantum Computing Stock to Buy According to Hedge Funds?
In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against the other best quantum computing stocks.
.
11 Dec 2024",0.8555
Microsoft Corporation,"Insider Monkey
Microsoft Corporation (MSFT) Explores Diverse AI Models for Office 365 Copilot Amid Cost and Efficiency Considerations
We recently compiled a list of the 9 Important AI News and Ratings on Investors' Radar. In this article, we are going to take a look at where Microsoft...
.
30 Dec 2024",0.5106
Microsoft Corporation,"Reuters
Microsoft forecasts slower cloud business growth in second quarter
Microsoft forecast second-quarter Azure revenue growth of 31% to 32%, lagging the 32.25% growth expected on average by analysts, according to Visible Alpha.
.
31 Oct 2024",0.6908
Microsoft Corporation,"CRN Magazine
Microsoft Is Doubling Down On AI, Security: Here Are Some Of Its Recent Hires
The new hires come as Microsoft continues to assert leadership in the growing AI space while furthering efforts to increase the security of its products.
.
23 Aug 2024",0.7783
Microsoft Corporation,"Tempo.co
Sejarah Perkembangan Microsoft yang Didirikan oleh Bill Gates
TEMPO.CO, Jakarta - Bill Gates adalah programmer komputer dan pengusaha Amerika yang mendirikan Microsoft Corporation, perusahaan perangkat lunak komputer...
.
28 Oct 2024",0.0
Microsoft Corporation,"Yahoo Finance
Why Microsoft Corporation (MSFT) Is the Best Safe Stock to Buy According to Analysts?
Krosby revealed that the market is very “enthusiastic” about the new administration, despite serious concerns over tariffs. She shared that while 2024 has been...
.
12 Dec 2024",0.8665
Microsoft Corporation,"The New York Times
Microsoft Reports Rising Revenues as A.I. Investments Bear Fruit
Microsoft gave more signs on Thursday that its hefty investments in artificial intelligence were beginning to bear fruit, as it reported a 17 percent jump in...
.
25 Apr 2024",0.4767
Microsoft Corporation,"Free Malaysia Today
Microsoft to invest RM10.5bil in Malaysia, says Miti
Microsoft Corp will invest RM10.5 billion in cloud and artificial intelligence (AI) infrastructure in Malaysia over the next four years.
.
2 May 2024",0.7506
Microsoft Corporation,"The New York Times
E.U. Charges Microsoft With Antitrust Violations Over Teams Bundling
European Union regulators on Tuesday charged Microsoft with breaking antitrust rules by bundling its Teams video conferencing and collaboration software.
.
25 Jun 2024",-0.743
Microsoft Corporation,"Cleary Antitrust Watch
FCO Finds That Microsoft's Hiring of Key Inflection Employees and Licensing of Inflection Technology Constitutes a Reportable Concentration, but Declines Jurisdiction Due to Lack of Sufficient Local Nexus
On November 29, 2024, the German Federal Cartel Office (“FCO”) concluded that Microsoft's hiring of nearly all of Inflection AI, Inc.'s.
.
16 Dec 2024",-0.4497
Microsoft Corporation,"Microsoft
Microsoft Annual Shareholders Meeting 2023
Microsoft Annual Shareholders Meeting, Satya Nadella - Chairman & Chief Executive Officer, Microsoft, Amy Hood - EVP & Chief Financial Officer, Microsoft.
.
23 Sept 2024",0.0
Microsoft Corporation,"Microsoft
Unlock your productivity: Here are our Top 10 tips for using Microsoft 365 Copilot every day
We found 10 beginner-friendly ways to use Microsoft 365 Copilot. Many are one-click actions which don't require writing a prompt.
.
31 Oct 2024",0.2023
Microsoft Corporation,"CRN Magazine
CISA Publishes ‘Emergency’ Order On Microsoft Breach By Russian Group, Confirms Stolen Emails
The US cybersecurity agency says that emails were stolen from federal agencies in connection with the compromise of Microsoft's corporate email system.
.
11 Apr 2024",-0.7506
Microsoft Corporation,"IBM
Better together: IBM and Microsoft make enterprise-wide transformation a reality
Providing joint solutions to companies to improve costs, productivity and resilience by accelerating their hybrid cloud and AI journeys.
.
16 Oct 2024",0.7579
Microsoft Corporation,"Microsoft
Microsoft and Lumen Technologies partner to power the future of AI and enable digital transformation to benefit hundreds of millions of customers
... • Lumen's Private Connectivity Fabric℠ expands Microsoft's network capacity and capability to support rising demand on datacenters.
.
24 Jul 2024",0.6808
Microsoft Corporation,"Microsoft
KT Corporation and Microsoft take ‘giant step’ to accelerate AI innovation in Korea - Stories
29, 2024 — KT Corporation and Microsoft Corp. on Sunday unveiled a five-year multibillion-dollar partnership, which includes an investment from KT in the areas...
.
28 Sept 2024",0.3818
Microsoft Corporation,"World Nuclear News
Google, Microsoft and Nucor team up on clean energy development
Nucor Corporation and US tech giants Google and Microsoft Corporation are to work together across the electricity ecosystem to develop new business models.
.
20 Mar 2024",0.5859
Microsoft Corporation,"Seeking Alpha
Unveiling Microsoft's Long-Term Growth Plans (NASDAQ:MSFT)
Corporate Growth Strategy: Focus on enterprise customers, leverage existing office dominance, strong emphasis on AI integration across products.
.
14 Jul 2024",0.8519
Microsoft Corporation,"The Official Microsoft Blog
Microsoft’s work to strengthen cybersecurity protection
On Thursday, June 13, Microsoft Vice Chair and President Brad Smith testified before the House Homeland Security Committee on Microsoft's cybersecurity...
.
13 Jun 2024",0.5719
Microsoft Corporation,"EY
How Microsoft built a new mobility model for cross-border talent
Learn how professionals from EY and Microsoft challenged old assumptions about workforce mobility, creating a forward-thinking and data-rich platform.
.
15 May 2024",0.5574
Microsoft Corporation,"Microsoft
Microsoft and LinkedIn release the 2024 Work Trend Index on the state of AI at work in Malaysia
The Work Trend Index report reveals three urgent insights that every leader and professional needs to know about AI's impact on work and the labor market.
.
6 Jun 2024",0.2023
Microsoft Corporation,"Microsoft
Leading AI Transformation: Moody’s drives pragmatic AI innovation to help employees and customers around the world
Working with Microsoft, Moody's is developing generative AI-powered solutions to help its employees and customers decode risk and unlock opportunity.
.
9 May 2024",0.8555
Microsoft Corporation,"Microsoft
AI Is Already Changing Work—Microsoft Included
Seven functional leaders share data and insights on what they're learning—and how AI can help future-proof any organization.
.
21 Oct 2024",0.5994
Microsoft Corporation,"The Official Microsoft Blog
Canada’s National Day for Truth & Reconciliation: September 30th 2024
September 30 th is Canada's National Day for Truth and Reconciliation. The day commemorates both the history and the ongoing impacts of Canada's residential...
.
27 Sept 2024",0.5574
Microsoft Corporation,"CRN Magazine
Did Microsoft Fire Its Diversity And Inclusion Team?
It was reported that Microsoft eliminated its inclusion and diversity teams, calling into question its commitment to building equity within the tech space.
.
5 Aug 2024",0.0516
Microsoft Corporation,"Research Live
Nexxt Intelligence partners with Microsoft Azure on AI
The agreement will allow Nexxt Intelligence's Inca SmartProbe API service to be hosted on Microsoft Azure's servers in the European Union and other regions...
.
20 May 2024",0.802
Microsoft Corporation,"CISA (.gov)
ED 24-02: Mitigating the Significant Risk from Nation-State Compromise of Microsoft Corporate Email System
Microsoft and CISA have notified all federal agencies whose email correspondence with Microsoft was identified as exfiltrated by Midnight Blizzard. This...
.
2 Apr 2024",-0.0772
Microsoft Corporation,"The New York Times
Microsoft Word’s Subtle Typeface Change Affected Millions. Did You Notice? (Published 2024)
A change in Microsoft Word's default typeface, from Calibri to Aptos, didn't register for everyone, but fans of typography got excited.
.
28 Feb 2024",0.4215
Microsoft Corporation,"ETF Database
Microsoft on the Edge: Bounce Back or Breakdown? Gear Up for Earnings Showdown
Microsoft Corporation (MSFT) has been a notable laggard as of late. Shares in the tech giant are down over 10% since their peak alongside the broader market in...
.
14 Nov 2024",0.296
Microsoft Corporation,"CBC
Are we too dependent on Microsoft?
After two major outages in as many weeks — including the CrowdStrike crash — alarm bells are ringing about the world's overreliance on Microsoft.
.
2 Aug 2024",-0.6249
Microsoft Corporation,"The Official Microsoft Blog
From questions to discoveries: NASA’s new Earth Copilot brings Microsoft AI capabilities to democratize access to complex data
NASA has collaborated with Microsoft to explore the use of a custom copilot using Azure OpenAI Service to develop NASA's Earth Copilot.
.
14 Nov 2024",0.0
Microsoft Corporation,"Microsoft
Palantir and Microsoft Partner to Deliver Enhanced Analytics and AI Services to Classified Networks for Critical National Security Operations
Palantir Technologies Inc. (NYSE: PLTR) and Microsoft Corporation (NASDAQ: MSFT) announce today a significant advancement in their partnership to bring some...
.
8 Aug 2024",0.2263
Microsoft Corporation,"ソフトバンク
SoftBank Corp. Launches Development Project in Collaboration with Microsoft Japan to Optimize its Call Center Operations with Generative AI
SoftBank Corp. (TOKYO: 9434) announced it is aiming to further enhance its call centers for mobile, fixed-line and Internet communication services in Japan by...
.
9 Apr 2024",0.4939
Microsoft Corporation,"Microsoft
Microsoft expands its Global Engineering Development Center’s footprint to the UAE’s capital, Abu Dhabi
A new development center, which will be established in Abu Dhabi, one of Microsoft's first engineering centers to be launched in the Arab world.
.
24 Sept 2024",0.2263
Microsoft Corporation,"Yahoo Finance
Why Is Microsoft Corporation (MSFT) the Top Wells Fargo’s Tech Stock to Beat the S&P?
In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other Wells Fargo's tech stocks to beat the S&P.
.
2 Dec 2024",0.5859
Microsoft Corporation,"Windows Blog
Announcing the Microsoft Store Awards 2024 winners
We are delighted to announce the winners of the 2024 Microsoft Store Awards! This year, we invited nominations from our developer community and selected...
.
1 Nov 2024",0.9412
Microsoft Corporation,"Corporate Board Member
Microsoft Shareholder’s Bitcoin Proposal Spurs Questions For Boards
If Microsoft shareholders vote in favor of Bitcoin investing, how many other companies will follow? Some questions to consider.
.
31 Oct 2024",0.4019
Microsoft Corporation,"Insider Monkey
What Makes Microsoft Corporation (MSFT) a Good Investment Opportunity?
All equity classes experienced good results in the third quarter. During the quarter, equity markets ended on a high note, with the S&P 500 achieving a 5.89%...
.
19 Nov 2024",0.8225
Microsoft Corporation,"Microsoft
Microsoft establishes a new lab, Microsoft Research Asia – Tokyo
Celebrating Microsoft Research Asia – Tokyo, photo left to right: Lidong Zhou, Managing Director, Microsoft Research Asia; Ashley Llorens, Corporate Vice...
.
18 Nov 2024",0.5719
Microsoft Corporation,"Unilever
Future R&D: How Unilever is transforming innovation with Microsoft
Unilever is using Microsoft's Azure Quantum Elements, a computer system purpose-built to accelerate scientific discovery, to help drive innovation.
.
18 Jun 2024",0.7845
Microsoft Corporation,"Yahoo Finance
Microsoft Corporation (MSFT) Sees Price Target Raised to $550 by Loop Capital Amid Strong AI Investments
Companies adopting these tools report improved customer experiences, faster sales processes, and new growth opportunities. Looking ahead, AI integration is...
.
24 Dec 2024",0.891
Microsoft Corporation,"The Official Microsoft Blog
Join us in 2024 — events to get your teams AI-ready
2023 was a year of exciting growth and innovation here at Microsoft. This year's focus is to empower our customers and partners through AI transformation,...
.
28 Feb 2024",0.8625
Microsoft Corporation,"Insider Monkey
Microsoft Corporation (MSFT) Is Among Billionaire Coleman’s Top Picks
In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against the other top stock picks of Tech Billionaire Chase...
.
25 Dec 2024",0.3818
Microsoft Corporation,"Yahoo Finance
Microsoft Corporation (MSFT)-Backed AI Startup d-Matrix Ships First AI Chip, Aiming to Revolutionize User Interactions
Microsoft Corporation (NASDAQ:MSFT) is a Washington-based technology company. d-Matrix, an AI startup backed by Microsoft, recently announced the shipment of...
.
24 Nov 2024",0.0258
Microsoft Corporation,"Simply Wall Street
Investors Still Waiting For A Pull Back In Microsoft Corporation (NASDAQ:MSFT)
When close to half the companies in the United States have price-to-earnings ratios (or ""P/E's"") below 19x, you may consider Microsoft Corporation...
.
12 Nov 2024",0.4215
Microsoft Corporation,"Fox Business
Microsoft, global leader in technology, founded in 1975 by Bill Gates, Paul Allen, originally $21 per share
Microsoft started out as a software company begun by two friends in Albuquerque, New Mexico. Microsoft turned into a multi-billion dollar business,...
.
22 Aug 2024",0.6486
Microsoft Corporation,"Seeking Alpha
Microsoft's Azure Platform Just Got So Much Better (Upgrade) (NASDAQ:MSFT)
Microsoft introduced exciting new changes at Ignite, boosting Azure and AI. Find out why MSFT stock is a strong buy based on these upgrades.
.
22 Nov 2024",0.9017
Microsoft Corporation,"Bloomberg
Microsoft’s Azure Growth Slows, Testing Investors’ Patience
Microsoft Corp.'s Azure cloud-computing service posted a slowdown in quarterly growth, testing the patience of investors anxious to see a payoff from huge...
.
31 Jul 2024",0.4939
Microsoft Corporation,"Yahoo Finance
Microsoft (MSFT) and OpenAI Discuss Structural Changes Amid Transition to For-Profit Model
We recently compiled a list of the 10 AI News That You Should Not Miss. In this article, we are going to take a look at where Microsoft Corporation...
.
29 Dec 2024",0.1139
Microsoft Corporation,"Insider Monkey
Microsoft Corporation (MSFT) Price Target Raised to $525 by UBS Amid Azure Growth Expectations
We recently published a list of 10 AI News That Broke the Internet. In this article, we are going to take a look at where Microsoft Corporation...
.
20 Dec 2024",-0.0516
Microsoft Corporation,"Microsoft
New ways to get creative with Microsoft Designer, powered by AI
Every creative process begins with an idea—and that idea starts with you. Today we're announcing that the Microsoft Designer app is now generally available...
.
17 Jul 2024",0.7003
Microsoft Corporation,"Nasdaq
Microsoft Stock is Underperforming in 2024: Buy Opportunity?
The technology industry has evolved at a breakneck speed, with giants like Microsoft Corporation (MSFT) leading the charge.
.
1 Sept 2024",0.6486
Microsoft Corporation,"The Register
Microsoft's Brad Smith summoned by Homeland Security committee over 'cascade' of infosec failures
Microsoft's vice chair and president, Brad Smith, the latest tech figurehead to field questions from a House committee on its recent cybersecurity failings.
.
10 May 2024",-0.5859
Microsoft Corporation,"Statista
Microsoft revenue 2002-2024
Microsoft's global revenue grew from fiscal year 2022 to 2024, increasing by about seven percent year-on-year and reaching over 245 billion US dollars.
.
29 Oct 2024",0.2023
Microsoft Corporation,"cifor-icraf
Investing in nature: Microsoft and CIFOR-ICRAF chart a path forward for businesses
A new white paper by Microsoft draws on insights from CIFOR-ICRAF to help companies invest in nature.
.
10 Oct 2024",0.4019
Microsoft Corporation,"CalMatters
California sued twice after enacting a corporate tax law with billions at stake
A battle over corporate taxes has been rekindled in a dispute involving Microsoft, a retroactive change in taxation law and two lawsuits.
.
21 Aug 2024",-0.7096
Microsoft Corporation,"Financial Times
OpenAI seeks to unlock investment by ditching ‘AGI’ clause with Microsoft
OpenAI is in discussions to ditch a provision that shuts Microsoft out of its most advanced models when the start-up achieves “artificial general intelligence”.
.
6 Dec 2024",0.3167
Microsoft Corporation,"Simply Wall Street
We Think Shareholders Are Less Likely To Approve A Large Pay Rise For Microsoft Corporation's (NASDAQ:MSFT) CEO For Now
Key Insights. Microsoft's Annual General Meeting to take place on 10th of December; Salary of US$2.50m is part of CEO Satya Nadella's total remuneration...
.
4 Dec 2024",-0.1027
Microsoft Corporation,"The Official Microsoft Blog
Microsoft names Jay Parikh as a member of the senior leadership team
Satya Nadella, Chairman and CEO, shared the below communication with Microsoft employees this morning. When I look to the next phase of Microsoft,...
.
31 Oct 2024",0.34
Microsoft Corporation,"Insider Monkey
Is Microsoft Corporation (MSFT) the Best FAANG Stock To Buy According to Analysts?
Microsoft Corporation (NASDAQ:MSFT) is a technology giant that was originally not part of the FAANG stocks due to its mature business model. However, as the...
.
24 Oct 2024",0.7906
Microsoft Corporation,"AP News
Microsoft will pay $14M to settle allegations it discriminated against employees who took leave
SAN FRANCISCO (AP) — Microsoft Corp. has agreed to pay $14.4 million to settle allegations that the global software giant retaliated and discriminated...
.
3 Jul 2024",0.0258
Microsoft Corporation,"MarketWatch
Microsoft and Apple are safer bets than the U.S. government? Bond investors seem to think so.
Rarely have corporate bond spreads been flat, or negative, to Treasury yields.
.
25 Apr 2024",-0.0258
Microsoft Corporation,"CFO Dive
Workday takes on Microsoft in race to transform corporate finance
The new tool, known as Workday Assistant, is part of the company's broader “Illuminate” framework for transforming corporate finance and HR functions, Terrance...
.
1 Oct 2024",0.0
Microsoft Corporation,"Trellis Group
Inside Microsoft's record-breaking carbon removal contract
Microsoft is one of the largest corporate buyers of credits for carbon removal and it shows no sign of slowing down: In early May, the software developer...
.
22 May 2024",0.0772
Microsoft Corporation,"Statista
Microsoft net income 2002-2024
In the fiscal year 2024, Microsoft Corporation reported a net income of over 88.14 billion US dollars, an increase from fiscal year 2023 figure of 72.36...
.
29 Oct 2024",0.3182
Microsoft Corporation,"The Official Microsoft Blog
Securing US Elections from Nation-State Adversaries
On Wednesday, September 18, Microsoft Vice Chair and President Brad Smith testified before the U.S. Senate Select Committee on Intelligence on Microsoft's...
.
18 Sept 2024",0.5267
Microsoft Corporation,"Business Wire
MSFT Investors Have Opportunity to Join Microsoft Corporation Fraud Investigation with the Schall Law Firm
The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of Microsoft Corporation.
.
3 Aug 2024",-0.1531
Microsoft Corporation,"The Verge
Microsoft needs to win back trust
Years of security issues and mounting criticism have left Microsoft needing to overhaul its cybersecurity.
.
25 Apr 2024",0.765
Microsoft Corporation,"Data Center Dynamics
Microsoft acquires land in Johor, Malaysia, for data center
Microsoft has acquired a plot of land in Johor, Malaysia, likely for a data center. Local property development firm Crescendo Corporation Berhad (CCB) this...
.
5 Apr 2024",0.2732
Microsoft Corporation,"OpenAI
Our structure
We designed OpenAI's structure—a partnership between our original Nonprofit and a new capped profit arm—as a chassis for OpenAI's mission...
.
8 May 2024",0.6369
Microsoft Corporation,"Insider Monkey
Jefferies Reaffirms Microsoft Corporation (MSFT) as Top AI Pick with $550 Target, Highlighting Broad AI Integration Across Products
On November 21, Jefferies analyst Brent Thill reiterated the stock as a Top AI Pick with a Buy rating and a $550 price target.
.
22 Nov 2024",0.3818
Microsoft Corporation,"Microsoft
Canadian Tire Corporation uses Azure AI services to boost employee productivity
In addition to building ChatCTC to boost employee productivity, CTC also used Azure OpenAI Service to develop CeeTee, an AI-powered shopping assistant that...
.
20 Nov 2024",0.6597
Microsoft Corporation,"AirTrunk
AirTrunk and CLP Power announce the largest corporate renewable energy certificate procurement in Hong Kong for Microsoft
The largest site-specific renewable energy certificate (REC) procurement in Hong Kong to support its customer, Microsoft's goal of achieving 100% renewable...
.
22 Apr 2024",0.7096
Microsoft Corporation,"Insider Monkey
Microsoft Corporation (MSFT) is Among Billionaire David Tepper’s Top Stock Picks Heading into 2025
Overall, MSFT ranks 4th on our list of Billionaire David Tepper's top stock picks heading into 2025. While we acknowledge the potential of MSFT, our conviction...
.
15 Dec 2024",0.3818
Microsoft Corporation,"Microsoft
Your AI Assistant for Work | Microsoft 365 Copilot
Go further with Microsoft 365 Copilot, your AI assistant for work. See how adding AI tools into your workflow help you boost productivity, creativity,...
.
12 Sept 2024",0.6597
Microsoft Corporation,"Trellis Group
Microsoft, P&G, Unilever and Walmart among 239 companies to miss net-zero deadline
Microsoft, Procter & Gamble, Unilever and Walmart are among the most prominent corporations now listed as “commitment removed” for net zero by SBTi.
.
13 Mar 2024",0.2484
Microsoft Corporation,"Microsoft Azure
Microsoft launches latest Azure virtual machines optimized for AI supercomputing, the ND H200 v5 series
Learn more about Microsoft's Azure AI infrastructure and how the new Azure ND H200 v5 Series Virtual Machines can boost your performance.
.
2 Oct 2024",0.6908
Microsoft Corporation,"NPR
State-backed Russian hackers accessed senior Microsoft leaders' emails, company says
Microsoft says hackers broke into its corporate email system and accessed the accounts of members of its leadership team, as well as those of employees on...
.
20 Jan 2024",-0.1779
Microsoft Corporation,"Bloomberg Law News
Microsoft Investors Reject Proposal Raising AI Risk Concerns (1)
Microsoft Corp. shareholders on Thursday voted against a proposal seeking more information about the risks AI could pose to the business and the public.
.
7 Dec 2023",-0.7096
Microsoft Corporation,"Bloomberg Law News
Microsoft Names Nowbar as Legal Chief, Palmer as General Counsel
Microsoft Corp. has reshuffled its legal leadership as the technology giant pushes forward with its $69 billion acquisition of Activision Blizzard Inc.
.
13 Sept 2023",0.25
Microsoft Corporation,"Microsoft Azure
ChatGPT is now available in Azure OpenAI Service
Now with ChatGPT in preview in Azure OpenAI Service, developers can integrate custom AI-powered experiences directly into their own applications.
.
9 Mar 2023",0.0
Microsoft Corporation,"The National Law Review
Recent Partial Dismissal of Illinois Biometric Privacy Suit May Add Some Weight to the Scale on the Side of Defendants
The United States District Court for the Eastern District of Illinois partially dismissed a putative class action against Microsoft Corporation.
.
5 Sept 2023",0.4215
Microsoft Corporation,"The New York Times
When Megamergers Fall Apart (Published 2023)
British officials blocked Microsoft's $69 billion acquisition of Activision, raising the question how often deals fall apart?
.
27 Apr 2023",-0.2732
Microsoft Corporation,"Outlook Business
Microsoft Corporation India Posts 30 Pc Rise In Profit At Rs 649 Crore In 2022-23
In 2022-23, Microsoft Corporation (India) Pvt Ltd posted a 39 per cent increase in revenues at Rs 19,354 crore as against Rs 13,819.57 crore in the year-ago...
.
20 Oct 2023",0.6369
Microsoft Corporation,"YouTube · Microsoft
What is AI? Jared Spataro Keynote | Microsoft Global Nonprofit Leaders Summit
Jared Spataro, who leads Microsoft's AI at work strategy, discusses the evolution of generative AI over the past year, sharing how AI capabilities have...
.
23 Feb 2024",0.4215
Microsoft Corporation,"CNBC
Wall Street punishes Alphabet and Microsoft despite earnings beats after stocks hit record
Investors were left wanting more from Microsoft and Alphabet after recent rallies lifted their stock prices to all-time highs.
.
30 Jan 2024",-0.4767
Microsoft Corporation,"Business Wire
CarbonCapture Inc. to Supply Microsoft Carbon Removal Credits Based on Direct Air Capture Technology
CarbonCapture Inc. announces a purchase agreement with Microsoft for carbon removal credits generated using direct air capture technology.
.
22 Mar 2023",0.802
Microsoft Corporation,"Maddocks
Stormy weather delays Microsoft’s acquisition of Activision Blizzard…
Global regulators out of sync on Microsoft's $69 billion purchase of video game giant.
.
14 Nov 2023",0.0
Microsoft Corporation,"Technology Record
Canadian Tire Corporation partners with Microsoft to enhance retail innovation through Azure
Seven-year partnership will explore how cloud and AI can help Canadian retail industry optimise operations and customer experiences.
.
23 Jun 2023",0.802
Microsoft Corporation,"The Official Microsoft Blog
Embracing AI Transformation: How customers and partners are driving pragmatic innovation to achieve business outcomes with the Microsoft Cloud
At Microsoft, we are focused on developing responsible AI strategies grounded in pragmatic innovation and enabling AI Transformation for our customers.
.
29 Jan 2024",0.8442
Microsoft Corporation,"SatNews Publishers
SSC continues Microsoft partnership to develop collaboration platform + ecosystem for USSF
Space Systems Command (SSC) has renewed the organization's partnership with the Microsoft Corporation to apply the latest commercial innovations to US Space...
.
7 Jan 2024",0.0
Microsoft Corporation,"The New York Times
In A.I. Race, Microsoft and Google Choose Speed Over Caution (Published 2023)
Technology companies were once leery of what some artificial intelligence could do. Now the priority is winning control of the industry's next big thing.
.
10 Apr 2023",0.7579
Microsoft Corporation,"ET Telecom
Microsoft Corporation India posts 30 pc rise in profit at Rs 649 crore in 2022-23
Microsoft Corporation (India) Pvt Ltd posted a 30 per cent increase in net profit at Rs 649 crore in 2022-23, according to financial data provided by business...
.
20 Oct 2023",0.7964
Microsoft Corporation,"The Des Moines Register
Microsoft's Van Meter data center signals expansion beyond West Des Moines
Microsoft Corp. has paid nearly $40 million for land that could be the company's seventh data center in central Iowa and its first in Van Meter.
.
2 Feb 2024",0.0
Microsoft Corporation,"Reuters
Microsoft says Russian state-sponsored hackers spied on its executives
Microsoft said on Friday that a Russian state-sponsored group hacked into its corporate systems on Jan. 12 and stole some emails and documents from staff...
.
19 Jan 2024",-0.4019
Microsoft Corporation,"CNBC
Microsoft Windows is turning 40—how much money you'd have if you invested $1,000 in the company 10 years ago
Microsoft debuted the first version of Windows in 1983 and went public in 1986. What a $1000 investment made one, five, 10 and 37 years ago would be worth...
.
10 Nov 2023",0.0
Microsoft Corporation,"MarketWatch
Corporate bonds are on sale. How to add cheap Apple, Disney and Microsoft bonds to your portfolio.
Referenced Symbols ... Almost 1,500 high-grade corporate bonds issued by some household names are currently trading at a discount of between 50 and 80 cents on...
.
27 Sept 2023",0.0
